peakID,Log2FC,Pval,FDR,Mean,MeanDiff,Direction,score,replicateScoreQuantile,groupScoreQuantile,Reproducibility,GroupReplicate,distToGeneStart,nearestGene,peakType,distToTSS,nearestTSS,GC,idx,N,AR.halfsite.motif,ARE.motif,HNF4a.motif,AR_binding,Hnf4a_binding
chr6_120174185_120174685,1.80522045108649,3.63425107448339e-05,0.00956482848784169,0.202026637650846,0.145647003654122,UP,278.73499,0.944,0.938,7,PT-S3-f/mKO._.A3,81054,Ninj2,Intronic,19468,uc057lrl.1,0.489,9633,0,TRUE,FALSE,TRUE,0,0
chr6_121170943_121171443,1.00587918071985,4.06308633666838e-05,0.0103358966744439,0.0781105371581123,0.0402181671652097,UP,67.90004,0.841,0.833,7,PT-S3-f/mKO._.B2,12473,Pex26,Distal,12473,uc009doc.1,0.5509,9987,0,TRUE,FALSE,FALSE,0,0
chr6_123769981_123770481,-2.83992356017307,0.000334494829832604,0.0407025382416166,0.00437525699113081,-0.0392704431760808,DOWN,70.04021,0.787,0.782,7,PT-S2-f/mKO._.A4,8739,Vmn2r24,Distal,8739,uc009vdz.1,0.3593,10159,0,TRUE,TRUE,TRUE,0,0
chr6_124943090_124943590,-1.91101294825653,0.00019084991163975,0.0289265644311087,0.0206941032931348,-0.0626523045526235,DOWN,34.88919,0.805,0.745,3,PT-S3-mWT._.B5,11951,Mlf2,Distal,7573,uc029vyo.1,0.509,10403,0,TRUE,TRUE,FALSE,0,0
chr6_125088808_125089308,0.769422105793257,0.000252515597676999,0.034264065712933,0.307282399207281,0.127841131119605,UP,147.04982,0.975,0.966,8,PT-S1._.B2,7104,Chd4,Distal,7104,uc009dtk.2,0.6487,10437,0,TRUE,FALSE,FALSE,0,1
chr6_126242272_126242772,-1.07066544410686,0.000409885737290519,0.0462104433903266,0.095787404438003,-0.107605451089719,DOWN,127.08313,0.882,0.876,7,PT-S3-f/mKO._.A4,75777,Ntf3,Distal,75777,uc012esx.1,0.4431,10662,0,TRUE,FALSE,TRUE,1,0
chr6_126573163_126573663,-2.52806208705484,2.56974261620561e-07,0.000239932381222931,0.00858095695010009,-0.0504496187288194,DOWN,19.44864,0.702,0.603,3,PT-S3-mWT._.B5,37857,Kcna5,Distal,37857,uc009dva.2,0.4731,10678,0,FALSE,FALSE,FALSE,0,0
chr6_126599089_126599589,-2.07859302226073,2.32238479915941e-06,0.00126645035168676,0.0152972242759244,-0.0557653996258898,DOWN,34.54958,0.674,0.651,7,PT-S3-f/mKO._.A1,46461,Kcna1,Distal,44015,uc033iva.1,0.495,10682,0,FALSE,FALSE,FALSE,0,0
chr6_126661532_126662032,-1.18277514032426,0.000160354171780521,0.0258420632670515,0.0410903137625678,-0.054730315398679,DOWN,72.22482,0.815,0.805,7,PT-S3-f/mKO._.A4,15980,Kcna1,Distal,15980,uc009dvb.1,0.493,10688,0,TRUE,FALSE,FALSE,0,0
chr6_126669091_126669591,-1.77098758851704,8.44641145774336e-05,0.0169342477649368,0.0176351929663367,-0.0473772668454158,DOWN,29.74334,0.798,0.734,3,PT-S3-mWT._.B3,23539,Kcna1,Distal,23539,uc009dvb.1,0.497,10689,0,FALSE,FALSE,FALSE,0,0
chr6_126687694_126688194,-2.0907315417063,0.000120419357932169,0.0214483193710402,0.0151265640630014,-0.0558264350166601,DOWN,49.57346,0.762,0.748,5,PT-S3-f/mKO._.A4,42142,Kcna1,Distal,42142,uc009dvb.1,0.4431,10690,0,FALSE,FALSE,TRUE,0,0
chr6_127709872_127710372,-1.70737828987974,0.000211312774832358,0.0303166830272901,0.0114606638396653,-0.0304974002346593,DOWN,36.12872,0.738,0.656,3,PT-S3-mWT._.B1,59036,Prmt8,Intronic,59036,uc009dwb.2,0.477,10748,0,TRUE,FALSE,FALSE,0,0
chr6_128314773_128315273,-1.96649221975137,1.07872712565323e-08,1.93749273237173e-05,0.0409770549902162,-0.124984465104187,DOWN,72.18013,0.901,0.87,3,PT-S3-mWT._.B5,14209,Tead4,Distal,14209,uc009ede.1,0.4731,10848,0,FALSE,FALSE,FALSE,0,0
chr6_128337389_128337889,-1.39300061091809,1.6493970350486e-05,0.00535729424030675,0.0516367577691509,-0.0872264213320764,DOWN,199.21049,0.908,0.903,8,PT-S1._.A4,18211,Tulp3,Intronic,18211,uc009edh.1,0.4631,10858,0,FALSE,FALSE,FALSE,0,0
chr6_128526424_128526924,-2.65603790050189,2.05218466824772e-07,0.000204086592183411,0.00727373377126935,-0.0491785793064705,DOWN,15.16801,0.65,0.539,3,PT-S3-mWT._.B5,45,Pzp,Promoter,45,uc009eef.1,0.4391,10916,0,TRUE,FALSE,TRUE,0,0
chr6_129229889_129230389,1.3069185143888,0.000100200309322968,0.0191206724206664,0.0973357405485604,0.0591858968365058,UP,174.18799,0.896,0.89,7,PT-S3-f/mKO._.A3,8342,2310001H17Rik,Intronic,3834,uc009efg.2,0.4012,11020,0,FALSE,FALSE,FALSE,0,0
chr6_129230689_129231189,2.76529056371099,0.000340971343118113,0.0409145793725101,0.0392841172103374,0.0352118958390117,UP,5.98549,0.316,0.228,5,PT-S2-f/mKO._.B2,7542,2310001H17Rik,Intronic,3034,uc009efg.2,0.495,11021,0,TRUE,FALSE,FALSE,0,0
chr6_131304866_131305366,-3.2008288466298,2.10211917687036e-05,0.00642342099853862,0.00500280348196723,-0.0573870494030074,DOWN,9.29289,0.532,0.371,3,PT-S3-mWT._.B5,11281,Styk1,Intronic,8710,uc009eir.1,0.4471,11085,0,FALSE,FALSE,FALSE,0,0
chr6_133849052_133849552,-1.13186622621549,3.86508807512855e-06,0.00183915419643039,0.220376152042009,-0.264943467159479,DOWN,235.0976,0.986,0.979,3,PT-S3-mWT._.B5,4364,Kap,Distal,4364,uc009ekd.1,0.4631,11125,0,TRUE,FALSE,FALSE,0,0
chr6_133887718_133888218,-0.777374914640804,0.000101683397906177,0.0192476937462178,0.0978344037406025,-0.0712826900366973,DOWN,115.34486,0.904,0.874,3,PT-S3-mWT._.B1,34300,Kap,Distal,34300,uc009ekd.1,0.485,11158,0,TRUE,FALSE,FALSE,0,0
chr6_133899607_133900107,-1.61342290849203,0.000332556762438455,0.0405832882831958,0.014232083174254,-0.0334343475463406,DOWN,18.22655,0.715,0.625,3,PT-S3-mWT._.B3,46189,Kap,Distal,46189,uc009ekd.1,0.5409,11161,0,FALSE,FALSE,FALSE,0,0
chr6_133936224_133936724,-1.12453425827124,0.000210695843120959,0.0302650815239586,0.0171916363379215,-0.0226521088250115,DOWN,12.04233,0.629,0.506,3,PT-S3-mWT._.B3,82806,Kap,Distal,82806,uc009ekd.1,0.525,11175,0,FALSE,FALSE,FALSE,0,0
chr6_133940345_133940845,-3.24926228208006,4.87228254656341e-05,0.0115330947265172,0.00135860457635287,-0.0285776723945947,DOWN,4.41677,0.174,0.048,2,PT-S3-mWT._.B1,86927,Kap,Distal,86927,uc009ekd.1,0.4491,11180,0,TRUE,FALSE,TRUE,0,0
chr6_134171836_134172336,1.02252888152469,0.000395549296250792,0.0449169897761855,0.210118228075816,0.107702450779393,UP,216.06442,0.919,0.913,7,PT-S3-f/mKO._.A3,136385,Etv6,Intronic,3,uc057lsl.1,0.4731,11298,0,TRUE,FALSE,FALSE,0,0
chr6_136454338_136454838,3.28161151953974,0.000114784518700776,0.0208368627635554,0.0603582313473116,0.0559456883907623,UP,37.57977,0.68,0.659,7,PT-S3-f/mKO._.A3,39018,E330021D16Rik,Distal,39018,uc009elt.3,0.4711,11627,0,TRUE,FALSE,FALSE,0,0
chr6_137915721_137916221,-0.811004677235175,4.78128342385512e-05,0.011363420345778,0.0327043309469525,-0.0261820850599907,DOWN,84.42302,0.81,0.806,7,PT-S2-f/mKO._.A4,161393,Dera,Distal,72652,uc029wcg.2,0.3832,11871,0,TRUE,FALSE,TRUE,0,0
chr6_140058893_140059393,-2.11286068899351,0.000145398738718604,0.0239569877000161,0.0178344184043977,-0.0659589885350816,DOWN,31.48321,0.797,0.748,2,PT-S2-mWT._.B5,17617,Capza3,Distal,17617,uc009eoa.3,0.4691,11927,0,TRUE,FALSE,TRUE,1,1
chr6_140288891_140289391,1.06805415424281,0.000330536175491482,0.0404404539548543,0.183407443580154,0.0969751623397322,UP,236.95911,0.916,0.911,7,PT-S2-f/mKO._.A2,134957,Plekha5,Distal,134957,uc009eob.1,0.479,11954,0,TRUE,FALSE,FALSE,1,0
chr6_140300415_140300915,0.910925037944751,0.0003466056410656,0.0410428525792868,0.149464355069626,0.0709089511253695,UP,326.68491,0.957,0.949,8,PT-S1._.A4,123433,Plekha5,Distal,123433,uc009eob.1,0.487,11957,0,TRUE,FALSE,FALSE,1,0
chr6_140552052_140552552,-2.6237514995502,2.28466197943545e-05,0.00674942040851555,0.00872723890680055,-0.0553901745529816,DOWN,28.00864,0.689,0.583,3,PT-S3-mWT._.B1,70360,Aebp2,Intronic,8581,uc009eoe.1,0.4651,12007,0,FALSE,FALSE,FALSE,0,0
chr6_140747508_140748008,-0.791830877058149,6.26564655439776e-05,0.0139843599184917,0.0659319585697243,-0.0496766147136563,DOWN,150.16966,0.932,0.91,3,PT-S3-mWT._.B1,125094,Aebp2,Distal,96135,uc029wci.1,0.4132,12062,0,FALSE,FALSE,FALSE,0,0
chr6_141333215_141333715,1.60355930203749,0.000111912448589749,0.020619934380411,0.0781320538732667,0.0537634689077098,UP,71.96709,0.883,0.877,7,PT-S3-f/mKO._.B4,7087,Gm10400,Intronic,7087,uc012evf.1,0.4112,12076,0,TRUE,FALSE,FALSE,0,0
chr6_141940330_141940830,-3.34221414370018,1.88376879571105e-06,0.00107865270917904,0.00405744353375138,-0.055374758606231,DOWN,21.17304,0.733,0.659,3,PT-S2-mWT._.B5,6381,Slco1a1,Intronic,6381,uc009eot.2,0.3872,12104,0,TRUE,FALSE,FALSE,1,1
chr6_141946662_141947162,-1.9506814489424,0.000448628575208778,0.0490734171100525,0.0123599623171936,-0.0411494882069525,DOWN,28.7067,0.773,0.702,3,PT-S3-mWT._.B5,49,Slco1a1,Promoter,49,uc009eot.2,0.3972,12105,0,FALSE,FALSE,FALSE,0,0
chr6_141959717_141960217,-2.5438095919183,0.000183002522965313,0.0281426781852697,0.00345493181529123,-0.0263542366973514,DOWN,11.65813,0.489,0.321,2,PT-S3-mWT._.B1,13004,Slco1a1,Distal,13004,uc009eot.2,0.3473,12106,0,FALSE,FALSE,FALSE,0,0
chr6_141983574_141984074,-3.28338235771946,0.000308394367261589,0.039137806841556,0.0013841910912184,-0.0295655081488419,DOWN,6.59315,0.467,0.287,3,PT-S3-mWT._.B3,24920,Gm6614,Intronic,24920,uc009eou.1,0.4032,12109,0,FALSE,FALSE,FALSE,0,0
chr6_141984661_141985161,-1.84246771782784,4.08440815994487e-06,0.00190664251556595,0.0321705004853192,-0.0883727480354654,DOWN,61.42392,0.88,0.852,4,PT-S2-mWT._.B5,23833,Gm6614,Intronic,23833,uc009eou.1,0.4012,12111,0,FALSE,FALSE,TRUE,1,1
chr6_142352939_142353439,-1.5910926232156,0.000296136247455377,0.038246798376204,0.0301800985608084,-0.064771277020102,DOWN,34.69185,0.821,0.765,3,PT-S3-mWT._.B3,7491,Pyroxd1,Intronic,7491,uc009epc.1,0.501,12227,0,TRUE,FALSE,TRUE,0,0
chr6_143640639_143641139,2.06712355305245,0.000328872566673871,0.0403793781320601,0.0504723132609564,0.0399505924478235,UP,23.38849,0.711,0.694,7,PT-S3-f/mKO._.B4,10398,1700060C16Rik,Intronic,10398,uc029wcp.1,0.503,12437,0,TRUE,FALSE,FALSE,0,0
chr6_143857152_143857652,2.38420868706075,4.30954313264549e-05,0.0107073261308753,0.0597268897177812,0.0499031172523208,UP,29.19658,0.695,0.675,7,PT-S3-f/mKO._.B2,206113,1700060C16Rik,Intronic,89703,uc009eqi.2,0.4411,12440,0,TRUE,TRUE,FALSE,0,0
chr6_145047518_145048018,-1.50948803733958,0.000362782433471518,0.0420484498554909,0.0159623182818718,-0.0331780162839636,DOWN,38.72568,0.821,0.765,3,PT-S3-mWT._.B5,28388,Bcat1,Intronic,208,uc057lso.1,0.509,12473,0,FALSE,FALSE,FALSE,0,0
chr6_147207847_147208347,3.95897783816299,3.24103739453538e-05,0.00865581392151465,0.0291029138269715,0.0291029138269715,UP,18.17475,0.536,0.494,5,PT-S3-f/mKO._.A3,27855,E330012B07Rik,Exonic,27855,uc009esv.2,0.4491,12809,0,FALSE,FALSE,FALSE,0,0
chr6_16946026_16946526,-1.64119078457571,0.000223361720563796,0.0315262942459595,0.0131400647552739,-0.0320853072281124,DOWN,27.10563,0.629,0.601,4,PT-S3-f/mKO._.A1,47834,Tfec,Distal,47834,uc009aze.2,0.3413,589,0,FALSE,FALSE,FALSE,0,0
chr6_23143946_23144446,1.21917450251148,0.000341250360261657,0.0409145793725101,0.146364849360465,0.0846379299829822,UP,66.07999,0.897,0.893,8,PT-S1._.B2,11209,Aass,Distal,11209,uc009bbc.2,0.4311,854,0,TRUE,FALSE,TRUE,1,1
chr6_24701344_24701844,-2.92543118806077,0.000192389119252661,0.0289638212311025,0.00459613403118164,-0.0435147436789972,DOWN,14.439,0.545,0.397,2,PT-S3-mWT._.B1,31650,Hyal6,Distal,31650,uc009bbw.1,0.3812,1004,0,FALSE,FALSE,FALSE,0,0
chr6_28147095_28147595,-2.54559148895183,0.000377509223097114,0.0432230608681625,0.00882664803788955,-0.0523844614922853,DOWN,12.04233,0.629,0.506,3,PT-S3-mWT._.B3,12211,Grm8,Distal,12211,uc009bcl.1,0.3792,1093,0,FALSE,FALSE,FALSE,0,0
chr6_29540917_29541417,-0.837267899863054,7.54397263930672e-05,0.015783596361752,0.106996626701549,-0.0857436620339871,DOWN,146.93007,0.929,0.906,3,PT-S3-mWT._.B1,14541,Irf5,Exonic,11884,uc009bdw.2,0.4411,1246,0,FALSE,FALSE,FALSE,0,0
chr6_29542256_29542756,-0.734464403258555,1.63059327734566e-05,0.00535729424030675,0.0766302372613901,-0.0521931538001147,DOWN,45.0743,0.856,0.812,3,PT-S3-mWT._.B3,15880,Irf5,Intronic,13223,uc009bdw.2,0.4112,1248,0,FALSE,FALSE,FALSE,0,0
chr6_29659882_29660382,0.472353051804181,0.000217087316279695,0.0308256128381514,0.0738646473725481,0.0211823180133147,UP,38.23936,0.797,0.786,7,PT-S3-f/mKO._.B4,34081,Tspan33,Distal,34081,uc009bec.2,0.4631,1268,0,FALSE,FALSE,FALSE,0,0
chr6_29883754_29884254,-2.24400030938454,1.02625890268875e-05,0.00385729080983756,0.00879031150958124,-0.0403243378673226,DOWN,15.16801,0.65,0.539,2,PT-S3-mWT._.B5,33008,Strip2,Intronic,13714,uc009bel.2,0.4072,1391,0,TRUE,FALSE,TRUE,0,0
chr6_29887758_29888258,-1.79619214796711,1.23679040922838e-05,0.00446321996635778,0.0282459574230628,-0.0747989616892808,DOWN,29.10992,0.785,0.733,3,PT-S2-mWT._.B5,29004,Strip2,Intronic,17718,uc009bel.2,0.3832,1393,0,TRUE,FALSE,FALSE,0,0
chr6_31285019_31285519,-3.92836144639179,3.77703501319372e-11,1.94077350129036e-07,0.00571560346870137,-0.109753736573629,DOWN,106.1462,0.937,0.916,3,PT-S3-mWT._.B5,64917,2210408F21Rik,Intronic,64917,uc009bfz.3,0.517,1633,0,TRUE,TRUE,FALSE,1,0
chr6_3259138_3259638,-1.94905961687414,9.77095504945954e-07,0.000647602386387954,0.0392930952979677,-0.11814894621621,DOWN,53.23427,0.877,0.839,3,PT-S3-mWT._.B3,29130,Gm8579,Distal,29130,uc009auw.1,0.3693,2,0,TRUE,FALSE,FALSE,0,0
chr6_33959715_33960215,-1.66501851841307,0.000246153549295472,0.0337708316656752,0.0235014059511765,-0.0553680724790463,DOWN,35.95565,0.826,0.771,3,PT-S3-mWT._.B3,69482,Lrguk,Intronic,69482,uc009bgu.1,0.4551,1769,0,TRUE,FALSE,FALSE,0,0
chr6_34304538_34305038,-1.95064136653635,4.25860597933923e-06,0.00197632915910605,0.023122035634629,-0.0719862728811355,DOWN,42.66296,0.838,0.8,4,PT-S2-mWT._.B5,12700,Akr1b3,Intronic,12700,uc009bgy.2,0.513,1820,0,FALSE,FALSE,FALSE,0,0
chr6_34306492_34306992,-3.40766138507909,1.63178698803313e-06,0.000952704458660893,0.0022150207676943,-0.0405159177875816,DOWN,21.17304,0.733,0.659,3,PT-S2-mWT._.B5,10746,Akr1b3,Intronic,10746,uc009bgy.2,0.515,1821,0,TRUE,FALSE,FALSE,0,0
chr6_34307488_34307988,-3.71007497561274,1.06281284129397e-11,6.41197712313784e-08,0.00530649099970769,-0.0883143826771386,DOWN,42.64989,0.835,0.784,3,PT-S3-mWT._.B5,9750,Akr1b3,Intronic,9750,uc009bgy.2,0.4711,1822,0,TRUE,FALSE,FALSE,0,0
chr6_34313834_34314334,-2.2455416135424,0.00014303622871763,0.0236505328057019,0.0148859000819175,-0.0631895885193755,DOWN,75.15395,0.905,0.876,3,PT-S3-mWT._.B5,3404,Akr1b3,Intronic,3404,uc009bgy.2,0.501,1825,0,FALSE,FALSE,TRUE,0,0
chr6_34316778_34317278,-1.90949826763525,3.41329954756845e-05,0.00905749119962976,0.0235757834307021,-0.0705069171055943,DOWN,8.5229,0.338,0.254,3,PT-S1._.A3,460,Akr1b3,Intronic,460,uc009bgy.2,0.5629,1826,0,FALSE,FALSE,FALSE,0,0
chr6_34317296_34317796,-1.5278994457923,1.00585805495234e-07,0.000117744442802799,0.0623579817584828,-0.121228346647104,DOWN,240.51285,0.928,0.921,8,PT-S1._.A4,56,Akr1b3,Promoter,56,uc009bgy.2,0.5709,1827,0,FALSE,FALSE,FALSE,0,0
chr6_3543747_3544247,-3.65856575189335,9.95710734056151e-05,0.01904705586948,0.00130036374033207,-0.0383769615362523,DOWN,32.84606,0.779,0.724,4,PT-S2-mWT._.B1,45603,Vps50,Intronic,14979,uc009avd.2,0.4092,43,0,FALSE,FALSE,FALSE,0,0
chr6_36766643_36767143,-2.5480305516115,9.27651253022233e-09,1.73226355572298e-05,0.0105942611462408,-0.0610614318902521,DOWN,25.13671,0.75,0.672,3,PT-S3-mWT._.B5,44467,Ptn,Intronic,44467,uc009bja.1,0.4012,2003,0,FALSE,FALSE,FALSE,0,0
chr6_37705582_37706082,-1.35212849549478,6.1877556708545e-06,0.00265676032168616,0.0556883092112296,-0.0895833044836765,DOWN,101.65968,0.889,0.855,3,PT-S3-mWT._.B1,164978,Trim24,Distal,100142,uc009bjh.2,0.4291,2136,0,TRUE,TRUE,FALSE,1,0
chr6_37876563_37877063,-1.98661495094867,1.80847068675233e-05,0.00576573781767727,0.0142585794722446,-0.0481751528035498,DOWN,19.44864,0.702,0.603,3,PT-S3-mWT._.B5,6001,Trim24,Intronic,6001,uc009bji.1,0.4631,2157,0,TRUE,FALSE,TRUE,0,0
chr6_38233672_38234172,-1.68395052295167,3.76837366211191e-05,0.00979814146404168,0.0421263539386487,-0.0976545244910206,DOWN,53.67647,0.803,0.74,3,PT-S3-mWT._.B1,20086,D630045J12Rik,Intronic,20086,uc009bjt.2,0.4232,2293,0,FALSE,FALSE,FALSE,0,0
chr6_39284010_39284510,-2.11306430394506,0.000337585734858349,0.0408095297649353,0.00554520233201353,-0.0250960361538524,DOWN,12.13988,0.599,0.465,3,PT-S3-mWT._.B5,77486,Kdm7a,Distal,77486,uc009bli.2,0.4251,2484,0,FALSE,FALSE,FALSE,0,0
chr6_39817034_39817534,-1.69551963702468,8.29164937113843e-05,0.016847371306014,0.0118347910122367,-0.0309752015755284,DOWN,13.02758,0.647,0.53,3,PT-S3-mWT._.B3,6347,Mrps33,Distal,6347,uc009bmh.3,0.4311,2547,0,FALSE,FALSE,FALSE,0,0
chr6_41331162_41331662,-1.88329313144819,1.35570385371745e-07,0.000148363185271382,0.042767241515679,-0.120386363447353,DOWN,82.55795,0.864,0.822,3,PT-S3-mWT._.B1,16701,Try5,Distal,16701,uc009bot.2,0.4112,2605,0,TRUE,FALSE,TRUE,0,0
chr6_42361092_42361592,1.11018902252886,1.31816214636726e-05,0.00461529367700089,0.0461282234899539,0.0258336260662359,UP,8.68145,0.478,0.425,7,PT-S3-f/mKO._.B4,9328,2010310C07Rik,Exonic,9328,uc009bre.2,0.519,2666,0,TRUE,FALSE,FALSE,0,0
chr6_43396349_43396849,-1.3396291420038,1.95412042600889e-05,0.00612225148861223,0.0575774586503973,-0.0912048986565436,DOWN,78.15243,0.909,0.881,3,PT-S3-mWT._.B5,45829,9430018G01Rik,Intronic,45829,uc029vve.1,0.4291,2708,0,TRUE,FALSE,FALSE,0,0
chr6_4392654_4393154,-3.79159693520583,1.2762509051923e-07,0.000141644586311739,0.00169200447239039,-0.0474345619759983,DOWN,28.38261,0.783,0.728,3,PT-S2-mWT._.B3,112713,Col1a2,Distal,112713,uc009avl.2,0.3912,72,0,TRUE,FALSE,FALSE,0,0
chr6_4393162_4393662,-2.86424535907452,1.57752119539309e-05,0.00524253964719845,0.00616516029874522,-0.0512898533663331,DOWN,7.43982,0.504,0.339,3,PT-S3-mWT._.B3,112205,Col1a2,Distal,112205,uc009avl.2,0.4611,73,0,TRUE,FALSE,TRUE,0,0
chr6_47995579_47996079,-1.84440718016223,3.95573869885169e-06,0.00187594238378901,0.0148631089004757,-0.0436932187450302,DOWN,34.93915,0.732,0.644,3,PT-S3-mWT._.B1,42438,Zfp956,Distal,16831,uc033ipp.1,0.4631,2842,0,FALSE,FALSE,FALSE,0,0
chr6_49367482_49367982,-0.783701575430913,9.35443055874853e-07,0.000625279902643984,0.235035989683736,-0.171031477803695,DOWN,203.11061,0.985,0.978,3,PT-S3-mWT._.B3,6,Fam221a,Promoter,6,uc009bwr.3,0.6647,3170,0,FALSE,FALSE,FALSE,0,0
chr6_49670966_49671466,1.40279501050032,0.000126114176489195,0.0219137442555234,0.112173291826966,0.0709934400881299,UP,257.53772,0.937,0.932,7,PT-S3-f/mKO._.A3,151493,Npy,Distal,151493,uc009bwt.3,0.497,3180,0,FALSE,FALSE,FALSE,0,0
chr6_51270767_51271267,-1.8781445280876,0.000457328152566575,0.0497245038637173,0.0152992498917347,-0.0462931348258713,DOWN,106.8474,0.832,0.831,8,PT-S1._.A1,1106,Mir148a,Promoter,1106,uc012elv.1,0.6986,3452,0,FALSE,FALSE,FALSE,0,0
chr6_51680090_51680590,1.41800689692378,2.14876674188028e-05,0.0064820058845917,0.135623124447718,0.0861205660355708,UP,247.99385,0.934,0.928,7,PT-S3-f/mKO._.A1,156436,Snx10,Distal,118332,uc057ade.1,0.487,3500,0,TRUE,FALSE,FALSE,0,0
chr6_52298488_52298988,-1.56052160436001,6.08103305691458e-05,0.0136869078045369,0.0377568659055432,-0.0775101713241256,DOWN,202.24728,0.905,0.901,7,PT-S2-f/mKO._.A4,14759,Evx1,Distal,14759,uc009byv.1,0.4651,3667,0,FALSE,FALSE,FALSE,1,1
chr6_52305687_52306187,-1.77226333812059,2.03723316122833e-05,0.0062822610227928,0.0397965434979576,-0.100976031653776,DOWN,71.20982,0.893,0.868,4,PT-S2-mWT._.B3,7560,Evx1,Distal,7560,uc009byv.1,0.5549,3668,0,FALSE,FALSE,FALSE,0,0
chr6_52309717_52310217,-1.39779817264556,9.88006894910663e-06,0.0037555115717244,0.0405354390293687,-0.0695450707463296,DOWN,133.00134,0.947,0.932,4,PT-S2-mWT._.B5,3530,Evx1,Exonic,3530,uc009byv.1,0.5329,3669,0,TRUE,FALSE,TRUE,0,1
chr6_53496261_53496761,1.43148380822741,6.21475996704979e-06,0.0026634944319257,0.118175910404072,0.0756207659275946,UP,159.20282,0.906,0.9,7,PT-S3-f/mKO._.A4,209207,Creb5,Intronic,76862,uc009bzh.1,0.5409,3762,0,FALSE,FALSE,FALSE,0,0
chr6_53501137_53501637,1.1898437403727,1.82103918664123e-07,0.000186290725281061,0.208697352596246,0.118338097246039,UP,253.68213,0.936,0.931,7,PT-S3-f/mKO._.A1,214083,Creb5,Intronic,71986,uc009bzh.1,0.4711,3765,0,TRUE,FALSE,FALSE,1,0
chr6_54276869_54277369,-1.89589425465581,0.00011621506404991,0.020937220513151,0.0129509496355228,-0.0406893958225875,DOWN,20.42527,0.624,0.499,3,PT-S3-mWT._.B1,49892,Prr15,Intronic,1956,uc009bzq.1,0.4671,3830,0,TRUE,FALSE,FALSE,0,0
chr6_54794936_54795436,-1.83270614158476,0.000310984942657241,0.039297006008559,0.0270153655525581,-0.0743387008346172,DOWN,54.89562,0.869,0.828,3,PT-S3-mWT._.B5,21729,Znrf2,Distal,21729,uc009cae.2,0.4172,3951,0,FALSE,FALSE,FALSE,0,0
chr6_5507779_5508279,2.09917027490052,0.000332556762438455,0.0405832882831958,0.0553191238183901,0.0439412737475764,UP,12.71121,0.5,0.448,6,PT-S3-f/mKO._.B2,11750,Pdk4,Distal,11750,uc009awk.1,0.4411,123,0,FALSE,FALSE,FALSE,0,0
chr6_55278470_55278970,-0.823810013547944,4.59908286304791e-05,0.0111903723751894,0.0543806852218266,-0.0434173232027649,DOWN,128.31743,0.861,0.859,8,PT-S1._.A4,57578,Aqp1,Intronic,57578,uc009caq.1,0.481,4059,0,TRUE,FALSE,TRUE,0,1
chr6_58912824_58913324,1.8450628977194,1.10680689037426e-05,0.00405636105330809,0.0936330431475322,0.0690142292689258,UP,66.45667,0.838,0.83,7,PT-S3-f/mKO._.B2,5947,Nap1l5,Intronic,5641,uc009cdh.2,0.505,4348,0,TRUE,FALSE,FALSE,0,0
chr6_65574304_65574804,-3.29578738109717,0.000296027707822828,0.038246798376204,0.00180518758927833,-0.0335634214603246,DOWN,15.39929,0.56,0.413,3,PT-S3-mWT._.B1,15843,Tnip3,Distal,15843,uc009ceg.1,0.481,4522,0,TRUE,FALSE,FALSE,0,0
chr6_67026616_67027116,-1.58604979605109,1.08956375399129e-05,0.00402175102691103,0.0311497845195068,-0.0663745478609856,DOWN,65.99251,0.9,0.869,3,PT-S3-mWT._.B3,9732,E230016M11Rik,Distal,9732,uc009cfd.1,0.4671,4626,0,TRUE,FALSE,FALSE,0,0
chr6_71193266_71193766,2.79314382793492,9.79549546265883e-06,0.00374359672764184,0.0716824389310464,0.0630521781581744,UP,30.60641,0.76,0.746,7,PT-S3-f/mKO._.B4,6371,Fabp1,Distal,6371,uc009cgh.1,0.499,4829,0,FALSE,FALSE,FALSE,0,0
chr6_72618785_72619285,1.92101700804566,0.000308658574154156,0.0391502202671607,0.0842359243059501,0.0634637509621543,UP,84.42302,0.81,0.806,7,PT-S2-f/mKO._.A4,2034,Tgoln1,Distal,2034,uc033isn.2,0.4351,5195,0,TRUE,FALSE,TRUE,0,0
chr6_73795138_73795638,-3.20892366820667,5.99675618843381e-05,0.0135669689429251,0.00294420620892845,-0.0407729127233138,DOWN,15.16801,0.65,0.539,3,PT-S3-mWT._.B5,324366,1700065L07Rik,Distal,324366,uc009cjn.1,0.3972,5313,0,TRUE,FALSE,FALSE,0,0
chr6_73832048_73832548,-3.09585846336907,3.02512978492329e-06,0.00155409767867911,0.00507272512355504,-0.0533963101173512,DOWN,20.55799,0.713,0.62,3,PT-S3-mWT._.B5,361276,1700065L07Rik,Distal,361276,uc009cjn.1,0.3453,5314,0,TRUE,TRUE,FALSE,0,0
chr6_77240381_77240881,1.54233229280699,8.85478803436336e-09,1.68597905076839e-05,0.225277731344247,0.14924647447715,UP,125.22456,0.918,0.912,7,PT-S3-f/mKO._.B2,2085,Lrrtm1,Intronic,2085,uc009cjt.1,0.4571,5345,0,FALSE,FALSE,FALSE,0,0
chr6_7767541_7768041,-3.07620626468832,8.63354434033916e-07,0.000585409043443723,0.00457306583621287,-0.0488637580804325,DOWN,22.6723,0.754,0.677,3,PT-S3-mWT._.B3,74608,Asns,Distal,74608,uc009axf.1,0.4331,246,0,FALSE,FALSE,FALSE,0,0
